hosteam_id,h_rates,hc_rate,h_stars,visitteam_id,v_rates,vc_rate,v_stars,gaps,label
9,59.5,55.5,0,21,28.4,30.4,0,0,1
10,74.3,55.6,2,21,28.4,42.6,0,0,1
10,74.3,55.6,2,21,28.4,42.6,0,0,1
11,25.7,43.0,0,21,28.4,30.4,0,0,0
11,25.7,43.0,0,21,28.4,30.4,0,0,0
12,58.1,68.4,1,21,28.4,30.9,0,0,0
13,49.3,59.1,1,21,28.4,30.4,0,2,0
14,59.5,57.6,0,21,28.4,30.4,0,0,1
15,68.1,49.0,1,21,28.4,30.4,0,0,1
16,41.3,46.5,1,21,28.4,42.6,0,0,1
17,45.2,57.9,1,21,28.4,42.6,0,0,1
18,43.8,39.8,1,21,28.4,30.4,0,-1,1
19,39.7,54.5,1,21,28.4,42.6,0,0,1
20,40.5,39.4,0,21,28.4,30.4,0,0,0
22,50.7,54.3,1,21,28.4,42.6,0,1,1
22,50.7,54.3,1,21,28.4,30.4,0,0,1
23,46.6,43.1,1,21,28.4,42.6,0,0,1
23,46.6,43.1,1,21,28.4,30.4,0,-2,1
24,40.5,58.6,1,21,28.4,30.4,0,0,0
24,40.5,58.6,1,21,28.4,30.4,0,1,0
25,48.6,48.2,1,21,28.4,30.9,0,0,1
25,48.6,48.2,1,21,28.4,30.4,0,-1,0
26,50.7,36.1,1,21,28.4,30.4,0,-1,1
26,50.7,36.1,1,21,28.4,30.4,0,0,0
27,49.3,50.0,0,21,28.4,30.4,0,0,1
28,35.1,36.3,0,21,28.4,42.6,0,2,0
28,35.1,36.3,0,21,28.4,30.4,0,0,0
29,18.9,36.1,0,21,28.4,42.6,0,-1,0
29,18.9,36.1,0,21,28.4,30.4,0,0,1
30,22.7,23.8,0,21,28.4,30.4,0,1,0
1,68.5,78.6,4,22,50.7,54.3,1,0,1
2,63.5,55.7,1,22,50.7,54.3,1,2,1
3,68.9,70.0,2,22,50.7,54.3,1,-1,0
4,58.1,54.9,1,22,50.7,54.3,1,0,1
4,58.1,54.9,1,22,50.7,54.3,1,-1,1
5,63.0,51.2,1,22,50.7,54.3,1,1,1
6,63.5,36.0,2,22,50.7,54.3,1,-1,1
6,63.5,36.0,2,22,50.7,54.3,1,2,1
7,58.1,60.3,2,22,50.7,54.3,1,1,1
8,60.8,52.4,1,22,50.7,54.3,1,0,1
8,60.8,52.4,1,22,50.7,54.3,1,0,1
9,59.5,55.5,0,22,50.7,54.3,1,0,1
10,74.3,55.6,2,22,50.7,54.3,1,2,1
10,74.3,55.5,2,22,50.7,54.3,1,1,1
11,25.7,43.0,0,22,50.7,54.3,1,-1,0
11,25.7,43.0,0,22,50.7,54.3,1,1,1
12,58.1,68.4,1,22,50.7,54.3,1,0,1
13,49.3,59.1,1,22,50.7,54.3,1,1,0
13,49.3,59.1,1,22,50.7,54.3,1,1,1
14,59.5,57.6,0,22,50.7,54.3,1,0,0
15,68.1,49.0,1,22,50.7,54.3,1,0,1
16,41.3,46.5,1,22,50.7,54.3,1,0,0
17,45.2,57.9,1,22,50.7,54.3,1,0,0
18,43.8,39.8,1,22,50.7,54.3,1,0,1
19,39.7,54.5,1,22,50.7,54.3,1,1,1
20,40.5,39.4,0,22,50.7,54.3,1,1,0
21,28.4,42.6,0,22,50.7,54.3,1,-1,0
21,28.4,30.4,0,22,50.7,54.3,1,0,0
23,46.6,43.1,1,22,50.7,54.3,1,1,1
23,46.6,43.1,1,22,50.7,54.3,1,0,1
24,40.5,58.6,1,22,50.7,54.3,1,2,1
25,48.6,48.2,1,22,50.7,54.3,1,0,0
25,48.6,48.2,1,22,50.7,54.3,1,0,1
26,50.7,35.8,1,22,50.7,54.3,1,1,1
26,50.7,36.1,1,22,50.7,54.3,1,1,1
27,49.3,50.0,0,22,50.7,54.3,1,1,1
28,35.1,36.3,0,22,50.7,54.3,1,0,0
28,35.1,36.3,0,22,50.7,54.3,1,-1,0
29,18.9,36.1,0,22,50.7,54.3,1,1,0
30,22.7,23.8,0,22,50.7,54.3,1,0,0
1,68.5,78.6,4,23,46.6,43.1,1,0,1
2,63.5,55.7,1,23,46.6,43.1,1,-1,1
3,68.9,70.0,2,23,46.6,43.1,1,0,1
3,68.9,70.0,2,23,46.6,43.1,1,1,0
4,58.1,54.9,1,23,46.6,43.1,1,0,1
4,58.1,54.9,1,23,46.6,43.1,1,0,1
5,63.0,51.2,1,23,46.6,43.1,1,-1,1
6,63.5,36.0,2,23,46.6,43.1,1,2,1
6,63.5,36.0,2,23,46.6,43.1,1,-1,1
7,58.1,60.3,2,23,46.6,43.1,1,0,1
8,60.8,52.4,1,23,46.6,43.1,1,0,1
8,60.8,52.4,1,23,46.6,43.1,1,0,1
9,59.5,55.5,0,23,46.6,43.1,1,2,1
10,74.3,55.5,2,23,46.6,43.1,1,2,1
10,74.3,55.5,2,23,46.6,43.1,1,1,1
11,25.7,43.0,0,23,46.6,43.1,1,1,1
12,58.1,68.4,1,23,46.6,43.1,1,0,0
13,49.3,59.1,1,23,46.6,43.1,1,1,0
13,49.3,59.1,1,23,46.6,43.1,1,0,1
14,59.5,57.6,0,23,46.6,43.1,1,0,1
15,68.1,49.0,1,23,46.6,43.1,1,-1,1
16,41.3,46.5,1,23,46.6,43.1,1,1,0
17,45.2,57.9,1,23,46.6,43.1,1,-1,1
18,43.8,39.8,1,23,46.6,43.1,1,-1,1
19,39.7,54.5,1,23,46.6,43.1,1,3,1
20,40.5,39.4,0,23,46.6,43.1,1,-1,0
21,28.4,42.6,0,23,46.6,43.1,1,0,1
22,50.7,54.3,1,23,46.6,43.1,1,0,0
24,40.5,58.6,1,23,46.6,43.1,1,0,1
24,40.5,58.6,1,23,46.6,43.1,1,-2,0
25,48.6,48.2,1,23,46.6,43.1,1,0,0
25,48.6,48.2,1,23,46.6,43.1,1,-1,1
26,50.7,36.1,1,23,46.6,43.1,1,0,1
26,50.7,36.1,1,23,46.6,43.1,1,0,0
27,49.3,50.0,0,23,46.6,43.1,1,1,1
28,35.1,36.3,0,23,46.6,43.1,1,0,1
28,35.1,36.3,0,23,46.6,43.1,1,-1,0
29,18.9,36.1,0,23,46.6,43.1,1,-1,0
30,22.7,23.8,0,23,46.6,43.1,1,1,0
1,68.5,78.6,4,24,40.5,58.6,1,0,1
2,63.5,55.7,1,24,40.5,58.6,1,1,1
3,68.9,70.0,2,24,40.5,58.6,1,-1,1
3,68.9,70.0,2,24,40.5,58.6,1,0,1
4,58.1,54.9,1,24,40.5,58.6,1,0,1
5,63.0,51.2,1,24,40.5,58.6,1,0,0
6,63.5,36.0,2,24,40.5,58.6,1,0,1
6,63.5,36.1,2,24,40.5,58.6,1,1,1
7,58.1,60.3,2,24,40.5,58.6,1,0,0
8,60.8,52.4,1,24,40.5,58.6,1,0,1
8,60.8,52.4,1,24,40.5,58.6,1,1,1
9,59.5,55.5,0,24,40.5,58.6,1,0,1
10,74.3,55.5,2,24,40.5,58.6,1,0,1
11,25.7,43.0,0,24,40.5,58.6,1,-2,1
11,25.7,43.0,0,24,40.5,58.6,1,0,1
12,58.1,68.4,1,24,40.5,58.6,1,-1,1
13,49.3,59.1,1,24,40.5,58.6,1,0,0
13,49.3,59.1,1,24,40.5,58.6,1,0,1
14,59.5,57.6,0,24,40.5,58.6,1,0,1
15,68.1,49.0,1,24,40.5,58.6,1,0,0
16,41.3,46.5,1,24,40.5,58.6,1,0,1
17,45.2,57.9,1,24,40.5,58.6,1,2,1
18,43.8,39.8,1,24,40.5,58.6,1,-1,1
19,39.7,54.5,1,24,40.5,58.6,1,2,1
20,40.5,39.4,0,24,40.5,58.6,1,1,1
21,28.4,30.4,0,24,40.5,58.6,1,0,0
21,28.4,30.4,0,24,40.5,58.6,1,0,1
22,50.7,54.3,1,24,40.5,58.6,1,0,1
22,50.7,54.3,1,24,40.5,58.6,1,1,1
23,46.6,43.1,1,24,40.5,58.6,1,-1,1
23,46.6,43.1,1,24,40.5,58.6,1,0,1
25,48.6,48.2,1,24,40.5,58.6,1,-1,1
25,48.6,48.2,1,24,40.5,58.6,1,1,0
26,50.7,35.8,1,24,40.5,58.6,1,0,1
26,50.7,36.1,1,24,40.5,58.6,1,-2,0
27,49.3,50.0,0,24,40.5,58.6,1,0,1
28,35.1,36.3,0,24,40.5,58.6,1,0,0
28,35.1,36.3,0,24,40.5,58.6,1,0,1
29,18.9,36.1,0,24,40.5,58.6,1,0,0
30,22.7,23.8,0,24,40.5,58.6,1,1,0
1,68.5,78.6,4,25,48.6,48.2,1,1,1
2,63.5,55.7,1,25,48.6,48.2,1,0,1
3,68.9,70.0,2,25,48.6,48.2,1,0,0
3,68.9,70.0,2,25,48.6,48.2,1,0,1
4,58.1,54.9,1,25,48.6,48.2,1,0,0
5,63.0,51.2,1,25,48.6,48.2,1,1,1
6,63.5,36.0,2,25,48.6,48.2,1,1,1
6,63.5,36.1,2,25,48.6,48.2,1,1,1
7,58.1,60.3,2,25,48.6,48.2,1,-1,1
8,60.8,52.4,1,25,48.6,48.2,1,0,0
8,60.8,52.4,1,25,48.6,48.2,1,-1,0
9,59.5,55.5,0,25,48.6,48.2,1,0,1
10,74.3,55.6,2,25,48.6,48.2,1,-1,1
10,74.3,55.5,2,25,48.6,48.2,1,-1,0
11,25.7,43.0,0,25,48.6,48.2,1,0,1
12,58.1,68.4,1,25,48.6,48.2,1,-1,0
13,49.3,59.1,1,25,48.6,48.2,1,-2,0
13,49.3,59.1,1,25,48.6,48.2,1,2,0
14,59.5,57.6,0,25,48.6,48.2,1,0,1
15,68.1,49.0,1,25,48.6,48.2,1,-1,1
16,41.3,46.5,1,25,48.6,48.2,1,1,0
17,45.2,57.9,1,25,48.6,48.2,1,0,1
18,43.8,39.8,1,25,48.6,48.2,1,0,0
19,39.7,54.5,1,25,48.6,48.2,1,-1,1
20,40.5,39.4,0,25,48.6,48.2,1,0,1
21,28.4,30.9,0,25,48.6,48.2,1,0,1
21,28.4,30.4,0,25,48.6,48.2,1,1,0
22,50.7,54.3,1,25,48.6,48.2,1,-1,1
22,50.7,54.3,1,25,48.6,48.2,1,0,1
23,46.6,43.1,1,25,48.6,48.2,1,1,1
24,40.5,58.6,1,25,48.6,48.2,1,1,1
24,40.5,58.6,1,25,48.6,48.2,1,-1,1
26,50.7,36.1,1,25,48.6,48.2,1,0,1
27,49.3,50.0,0,25,48.6,48.2,1,1,1
28,35.1,36.3,0,25,48.6,48.2,1,0,0
28,35.1,36.3,0,25,48.6,48.2,1,0,0
29,18.9,36.1,0,25,48.6,48.2,1,-1,0
29,18.9,36.1,0,25,48.6,48.2,1,0,1
30,22.7,23.8,0,25,48.6,48.2,1,0,0
1,68.5,78.6,4,26,50.7,35.8,1,1,1
2,63.5,55.7,1,26,50.7,36.1,1,0,0
3,68.9,70.0,2,26,50.7,36.1,1,1,1
3,68.9,70.0,2,26,50.7,36.1,1,-1,1
4,58.1,54.9,1,26,50.7,36.1,1,2,1
4,58.1,54.9,1,26,50.7,36.1,1,-1,1
5,63.0,51.2,1,26,50.7,36.1,1,-1,1
6,63.5,36.0,2,26,50.7,35.8,1,-2,0
6,63.5,36.1,2,26,50.7,36.1,1,0,1
7,58.1,60.3,2,26,50.7,36.1,1,0,1
8,60.8,52.4,1,26,50.7,35.8,1,0,1
9,59.5,55.5,0,26,50.7,36.1,1,-1,1
10,74.3,55.5,2,26,50.7,36.1,1,1,1
11,25.7,57.1,0,26,50.7,35.8,1,-1,0
11,25.7,43.0,0,26,50.7,36.1,1,0,0
12,58.1,68.4,1,26,50.7,36.1,1,0,1
13,49.3,59.1,1,26,50.7,35.8,1,-1,0
13,49.3,59.1,1,26,50.7,36.1,1,1,1
14,59.5,57.6,0,26,50.7,36.1,1,1,1
15,68.1,49.0,1,26,50.7,35.8,1,-1,0
16,41.3,46.5,1,26,50.7,35.8,1,1,1
17,45.2,57.9,1,26,50.7,35.8,1,1,1
18,43.8,39.8,1,26,50.7,36.1,1,0,0
19,39.7,54.5,1,26,50.7,35.8,1,1,1
20,40.5,39.4,0,26,50.7,36.1,1,0,0
21,28.4,30.9,0,26,50.7,35.8,1,1,0
21,28.4,30.4,0,26,50.7,36.1,1,0,0
22,50.7,54.3,1,26,50.7,35.8,1,0,1
23,46.6,43.1,1,26,50.7,36.1,1,0,1
23,46.6,43.1,1,26,50.7,36.1,1,-1,0
24,40.5,58.6,1,26,50.7,35.8,1,0,0
24,40.5,58.6,1,26,50.7,35.8,1,0,1
25,48.6,48.2,1,26,50.7,36.1,1,0,0
25,48.6,48.2,1,26,50.7,36.1,1,0,1
27,49.3,50.0,0,26,50.7,36.1,1,0,0
28,35.1,36.3,0,26,50.7,36.1,1,0,0
29,18.9,36.1,0,26,50.7,35.8,1,2,1
29,18.9,36.1,0,26,50.7,35.8,1,1,0
30,22.7,23.8,0,26,50.7,35.8,1,0,0
1,68.5,78.6,4,27,49.3,50.0,0,-2,1
1,68.5,78.6,4,27,49.3,50.0,0,0,1
2,63.5,55.7,1,27,49.3,50.0,0,1,1
2,63.5,55.7,1,27,49.3,50.0,0,0,1
3,68.9,70.0,2,27,49.3,50.0,0,2,1
6,63.5,36.1,2,27,49.3,50.0,0,2,1
7,58.1,60.3,2,27,49.3,50.0,0,0,0
9,59.5,55.5,0,27,49.3,50.0,0,0,0
9,59.5,55.5,0,27,49.3,50.0,0,1,1
10,74.3,55.6,2,27,49.3,50.0,0,0,1
11,25.7,43.0,0,27,49.3,50.0,0,-1,0
13,49.3,59.1,1,27,49.3,50.0,0,-1,0
14,59.5,57.6,0,27,49.3,50.0,0,0,1
14,59.5,57.6,0,27,49.3,50.0,0,0,1
15,68.1,49.0,1,27,49.3,50.0,0,0,1
15,68.1,49.0,1,27,49.3,50.0,0,-1,1
16,41.3,46.5,1,27,49.3,50.0,0,0,1
16,41.3,46.5,1,27,49.3,50.0,0,0,1
17,45.2,57.9,1,27,49.3,50.0,0,1,1
18,43.8,39.8,1,27,49.3,50.0,0,-1,1
18,43.8,39.8,1,27,49.3,50.0,0,1,1
19,39.7,54.5,1,27,49.3,50.0,0,1,0
19,39.7,54.5,1,27,49.3,50.0,0,1,0
20,40.5,39.4,0,27,49.3,50.0,0,-2,1
20,40.5,39.4,0,27,49.3,50.0,0,-1,0
21,28.4,30.9,0,27,49.3,50.0,0,0,0
22,50.7,54.3,1,27,49.3,50.0,0,-1,0
23,46.6,43.1,1,27,49.3,50.0,0,0,1
24,40.5,58.6,1,27,49.3,50.0,0,0,1
25,48.6,48.2,1,27,49.3,50.0,0,2,0
26,50.7,36.1,1,27,49.3,50.0,0,1,1
28,35.1,36.3,0,27,49.3,50.0,0,0,0
29,18.9,36.1,0,27,49.3,50.0,0,0,0
30,22.7,23.8,0,27,49.3,50.0,0,-1,0
30,22.7,23.8,0,27,49.3,50.0,0,1,1
1,68.5,78.6,4,28,35.1,36.3,0,-1,1
2,63.5,55.7,1,28,35.1,36.3,0,0,1
3,68.9,70.0,2,28,35.1,36.3,0,0,1
4,58.1,54.9,1,28,35.1,36.3,0,0,1
4,58.1,54.9,1,28,35.1,36.3,0,-1,1
5,63.0,51.2,1,28,35.1,36.3,0,-1,1
6,63.5,36.0,2,28,35.1,36.3,0,0,1
6,63.5,36.1,2,28,35.1,36.3,0,0,0
7,58.1,60.3,2,28,35.1,36.3,0,0,1
8,60.8,52.4,1,28,35.1,36.3,0,-1,1
8,60.8,52.4,1,28,35.1,36.3,0,1,1
9,59.5,55.5,0,28,35.1,36.3,0,0,1
10,74.3,55.5,2,28,35.1,36.3,0,1,1
11,25.7,57.1,0,28,35.1,36.3,0,0,0
11,25.7,43.0,0,28,35.1,36.3,0,2,1
12,58.1,68.4,1,28,35.1,36.3,0,0,1
13,49.3,59.1,1,28,35.1,36.3,0,0,0
13,49.3,59.1,1,28,35.1,36.3,0,1,1
14,59.5,57.6,0,28,35.1,36.3,0,-1,0
15,68.1,49.0,1,28,35.1,36.3,0,0,1
16,41.3,46.5,1,28,35.1,36.3,0,-1,0
17,45.2,57.9,1,28,35.1,36.3,0,0,0
18,43.8,39.8,1,28,35.1,36.3,0,-1,1
19,39.7,54.5,1,28,35.1,36.3,0,-2,1
20,40.5,39.4,0,28,35.1,36.3,0,0,1
21,28.4,30.4,0,28,35.1,36.3,0,0,0
21,28.4,30.4,0,28,35.1,36.3,0,0,0
22,50.7,54.3,1,28,35.1,36.3,0,0,0
23,46.6,43.1,1,28,35.1,36.3,0,0,1
23,46.6,43.1,1,28,35.1,36.3,0,1,1
24,40.5,58.6,1,28,35.1,36.3,0,2,1
24,40.5,58.6,1,28,35.1,36.3,0,0,0
25,48.6,48.2,1,28,35.1,36.3,0,2,1
25,48.6,48.2,1,28,35.1,36.3,0,0,1
26,50.7,35.8,1,28,35.1,36.3,0,0,1
26,50.7,36.1,1,28,35.1,36.3,0,1,1
27,49.3,50.0,0,28,35.1,36.3,0,1,1
29,18.9,36.1,0,28,35.1,36.3,0,0,1
29,18.9,36.1,0,28,35.1,36.3,0,-1,0
30,22.7,23.8,0,28,35.1,36.3,0,3,0
1,68.5,78.6,4,29,18.9,36.1,0,2,1
2,63.5,55.7,1,29,18.9,36.1,0,0,1
3,68.9,70.0,2,29,18.9,36.1,0,0,1
3,68.9,70.0,2,29,18.9,36.1,0,0,1
4,58.1,54.9,1,29,18.9,36.1,0,1,0
4,58.1,54.9,1,29,18.9,36.1,0,2,1
5,63.0,51.2,1,29,18.9,36.1,0,-1,1
6,63.5,36.0,2,29,18.9,36.1,0,2,1
6,63.5,36.0,2,29,18.9,36.1,0,0,1
7,58.1,60.3,2,29,18.9,36.1,0,-1,1
8,60.8,52.4,1,29,18.9,36.1,0,0,1
8,60.8,52.4,1,29,18.9,36.1,0,0,1
9,59.5,55.5,0,29,18.9,36.1,0,0,1
10,74.3,55.6,2,29,18.9,36.1,0,1,1
10,74.3,55.5,2,29,18.9,36.1,0,0,1
11,25.7,43.0,0,29,18.9,36.1,0,-1,1
11,25.7,43.0,0,29,18.9,36.1,0,0,1
12,58.1,68.4,1,29,18.9,36.1,0,0,1
13,49.3,59.1,1,29,18.9,36.1,0,2,1
14,59.5,57.6,0,29,18.9,36.1,0,-1,1
15,68.1,49.0,1,29,18.9,36.1,0,0,1
16,41.3,46.5,1,29,18.9,36.1,0,0,1
17,45.2,57.9,1,29,18.9,36.1,0,0,1
18,43.8,39.8,1,29,18.9,36.1,0,-1,0
19,39.7,54.5,1,29,18.9,36.1,0,0,0
20,40.5,39.4,0,29,18.9,36.1,0,0,0
22,50.7,54.3,1,29,18.9,36.1,0,0,1
22,50.7,54.3,1,29,18.9,36.1,0,0,1
23,46.6,43.1,1,29,18.9,36.1,0,0,0
23,46.6,43.1,1,29,18.9,36.1,0,2,1
24,40.5,58.6,1,29,18.9,36.1,0,0,1
24,40.5,58.6,1,29,18.9,36.1,0,0,1
25,48.6,48.2,1,29,18.9,36.1,0,-1,1
25,48.6,48.2,1,29,18.9,36.1,0,0,1
26,50.7,35.8,1,29,18.9,36.1,0,0,1
26,50.7,36.1,1,29,18.9,36.1,0,0,1
27,49.3,50.0,0,29,18.9,36.1,0,2,1
28,35.1,36.3,0,29,18.9,36.1,0,-1,0
28,35.1,36.3,0,29,18.9,36.1,0,1,0
30,22.7,23.8,0,29,18.9,36.1,0,0,1
1,68.5,78.6,4,30,22.7,23.8,0,-1,1
1,68.5,78.6,4,30,22.7,23.8,0,1,0
2,63.5,55.7,1,30,22.7,23.8,0,0,1
3,68.9,70.0,2,30,22.7,23.8,0,-1,1
4,58.1,54.9,1,30,22.7,23.8,0,2,0
5,63.0,51.2,1,30,22.7,23.8,0,0,1
5,63.0,51.2,1,30,22.7,23.8,0,-1,1
6,63.5,36.0,2,30,22.7,23.8,0,0,1
7,58.1,60.3,2,30,22.7,23.8,0,2,1
7,58.1,60.3,2,30,22.7,23.8,0,0,1
8,60.8,52.4,1,30,22.7,23.8,0,1,1
9,59.5,55.5,0,30,22.7,23.8,0,2,1
9,59.5,55.5,0,30,22.7,23.8,0,0,1
10,74.3,55.6,2,30,22.7,23.8,0,0,0
11,25.7,43.0,0,30,22.7,23.8,0,0,1
12,58.1,68.4,1,30,22.7,23.8,0,1,1
12,58.1,68.4,1,30,22.7,23.8,0,0,1
13,49.3,59.1,1,30,22.7,23.8,0,0,0
14,59.5,57.6,0,30,22.7,23.8,0,2,1
14,59.5,57.6,0,30,22.7,23.8,0,-1,1
15,68.1,49.0,1,30,22.7,23.8,0,0,1
15,68.1,49.0,1,30,22.7,23.8,0,1,1
16,41.3,46.5,1,30,22.7,23.8,0,1,1
16,41.3,46.5,1,30,22.7,23.8,0,0,0
17,45.2,57.9,1,30,22.7,23.8,0,1,1
18,43.8,39.8,1,30,22.7,23.8,0,0,1
18,43.8,39.8,1,30,22.7,23.8,0,1,1
19,39.7,54.5,1,30,22.7,23.8,0,1,1
20,40.5,39.4,0,30,22.7,23.8,0,0,1
21,28.4,42.6,0,30,22.7,23.8,0,2,1
22,50.7,54.3,1,30,22.7,23.8,0,0,1
23,46.6,43.1,1,30,22.7,23.8,0,0,1
24,40.5,58.6,1,30,22.7,23.8,0,0,1
25,48.6,48.2,1,30,22.7,23.8,0,0,0
26,50.7,36.1,1,30,22.7,23.8,0,1,1
27,49.3,50.0,0,30,22.7,23.8,0,0,1
27,49.3,50.0,0,30,22.7,23.8,0,0,1
28,35.1,36.3,0,30,22.7,23.8,0,-1,1
29,18.9,36.1,0,30,22.7,23.8,0,-1,0
